0.000	175.000	235.000	350.000
-1.000	141.200	177.900	274.000
-0.800	114.000	143.000	217.100
-0.600	83.500	106.800	165.500
-0.400	56.700	72.600	109.300
-0.200	26.600	33.800	54.600
0.000	0.000	0.000	0.000
0.200	-32.100	-43.900	-67.500
0.400	-65.200	-84.200	-134.700
0.600	-97.300	-128.100	-203.500
0.800	-130.800	-170.800	-276.300
1.000	-163.100	-216.500	-353.700
